Id,TARGET_5Yrs
0,0.4961019810959055
1,0.49577163753781833
2,0.5194741599289879
3,0.5423782141663808
4,0.49487423667058256
5,0.5135693619242387
6,0.49071404109977534
7,0.49539008217934294
8,0.5027408588411836
9,0.4833877369646826
10,0.5015021599697643
11,0.5167804330785762
12,0.4982796948432664
13,0.515241613682146
14,0.5335397127338086
15,0.5323723790243016
16,0.5194461321469063
17,0.5027477616289459
18,0.48215413638539756
19,0.5150186791270477
20,0.5526467785604166
21,0.5653099618086657
22,0.5163172827618987
23,0.4931572126433653
24,0.5135071481686379
25,0.515339477967652
26,0.5086484557839601
27,0.5405349744499359
28,0.5088743508331599
29,0.5050738488048214
30,0.5044008055313716
31,0.49563178033663635
32,0.4919103086646469
33,0.4894096160874728
34,0.48569724580948276
35,0.48705584978235766
36,0.49383057073708114
37,0.49034458341466725
38,0.5028459948243237
39,0.5289670866858863
40,0.5384166944292744
41,0.49824461868216524
42,0.49706604022347073
43,0.49996470053401615
44,0.5045203396382725
45,0.506022267200081
46,0.5012400250102285
47,0.49798042755272154
48,0.49611676943581756
49,0.49457907694280334
50,0.4941879789988418
51,0.499251690305719
52,0.5132904226736054
53,0.4803770284213591
54,0.5537436928808868
55,0.4993902580926705
56,0.5135900278784145
57,0.480071841628529
58,0.5125143046832334
59,0.5486615212908614
60,0.5219657748070937
61,0.5027436264284678
62,0.4998399906049782
63,0.5293757063706995
64,0.5071143373644246
65,0.4785780831712356
66,0.49388611632676416
67,0.4860055194864137
68,0.489602262533589
69,0.5075413065336051
70,0.5327003173755107
71,0.5174075141215198
72,0.5039424475866731
73,0.49250950206721883
74,0.5059535275786332
75,0.5006355141691299
76,0.4941421530770823
77,0.5009957343018892
78,0.5069361894583095
79,0.5311299444139687
80,0.5200377427378203
81,0.5075046370421794
82,0.5054937443080734
83,0.49355513650488214
84,0.49184031229589936
85,0.47472123988641546
86,0.49719925510384355
87,0.495969272338105
88,0.48803153940044414
89,0.5004804399581173
90,0.5098921009030906
91,0.4869602622200215
92,0.5196327187337846
93,0.5229575007438977
94,0.49724455763408615
95,0.5233482286181053
96,0.5218084112442065
97,0.5292177598460946
98,0.48387296293691395
99,0.5151314499096793
100,0.5069884011662944
101,0.5133247289342132
102,0.5282122241305452
103,0.5037485805172272
104,0.5070741386454702
105,0.5138964983965725
106,0.5189640010522765
107,0.47874049005650726
108,0.5135907918085478
109,0.4858239908943121
110,0.5299489060375843
111,0.5013307441161354
112,0.4815870933031689
113,0.5204706742571099
114,0.5070214057536435
115,0.5456429964650817
116,0.5000804458285414
117,0.48639218045496935
118,0.49334211657134674
119,0.49343082751194794
120,0.5262700669043933
121,0.4866247142700985
122,0.5356763720600999
123,0.5123858667730149
124,0.5043809672697268
125,0.5184578150105696
126,0.4986054320741838
127,0.5110881115157061
128,0.5152914576824996
129,0.49517797634511485
130,0.5020277333307135
131,0.5222979967486069
132,0.49914636619038333
133,0.5039354850402991
134,0.5008724667811154
135,0.5073462899255631
136,0.5158044001846823
137,0.5260435241132024
138,0.5085312294335682
139,0.4925807865518652
140,0.5187135531670456
141,0.5162307893274359
142,0.494258157960572
143,0.49401144093867844
144,0.4896500686811599
145,0.5083894106656933
146,0.48552397633595923
147,0.4878238875537697
148,0.5207714000025587
149,0.48730357552971226
150,0.5147328027504297
151,0.506083983831232
152,0.49702703616858895
153,0.5128223025021066
154,0.5392051549636682
155,0.5226203839373276
156,0.4806668165857565
157,0.5020834166739322
158,0.540241953034112
159,0.4825512036608228
160,0.4930168596893138
161,0.5202374235091478
162,0.49081364740878924
163,0.4909649057658647
164,0.506257249818467
165,0.5240103302095493
166,0.5283304195128066
167,0.4946905579675938
168,0.5294725811979795
169,0.5273283374107091
170,0.48771558142181143
171,0.49412337712199333
172,0.5160835462253269
173,0.5087918089790519
174,0.51548383811118
175,0.5170434135193869
176,0.49281409060703485
177,0.4957820199614167
178,0.49894314582791166
179,0.48530457500043095
180,0.5052919019992094
181,0.5674239641879111
182,0.5181774587292219
183,0.48496896698741493
184,0.5141195511954983
185,0.48616290321601413
186,0.46452904312963095
187,0.5126393276172923
188,0.5232603048496011
189,0.491285662970618
190,0.48914106436359345
191,0.49684659975410034
192,0.49397166053249464
193,0.5053638522274992
194,0.5138562003595478
195,0.4936090586315071
196,0.529487203607491
197,0.49571605670464897
198,0.4920968897850881
199,0.4953672018227838
200,0.49854547270534566
201,0.4977249348482499
202,0.4820378871002274
203,0.49987590889769373
204,0.4938462664240727
205,0.4776629629361879
206,0.4978218314025714
207,0.5214737427328131
208,0.49482254791903635
209,0.5242180873353226
210,0.5007238371194609
211,0.5216180839773945
212,0.5490198565718621
213,0.5169266418665012
214,0.511829091576841
215,0.5316034878305512
216,0.4920848160147553
217,0.49238951657276875
218,0.4981799447025794
219,0.5189310993078218
220,0.5443374698647203
221,0.5064344917042555
222,0.4992829429978961
223,0.4845256450157926
224,0.508323240116625
225,0.49123831989678823
226,0.5111754146611838
227,0.5163009044770508
228,0.4925776693708181
229,0.49933560245385766
230,0.5144903244463013
231,0.49885722080725653
232,0.4977274927365313
233,0.5173345289038742
234,0.5043871134950989
235,0.5328419569483521
236,0.5061370154989897
237,0.48599245404530095
238,0.5058733370124535
239,0.5242253046757095
240,0.5503801660321531
241,0.5107151530958
242,0.509747553298447
243,0.5074751554219211
244,0.5208771850145644
245,0.4956399806819568
246,0.4782844584988916
247,0.4935786595678865
248,0.4895974063303904
249,0.5018802722034108
250,0.48105147648293095
251,0.5124223589594161
252,0.5055418845741027
253,0.573695912449426
254,0.5076473449568913
255,0.5123220019120347
256,0.5012034326006082
257,0.5077758054711955
258,0.48795487826051287
259,0.5063533473677745
260,0.5215783058912911
261,0.4819448782399439
262,0.5312669652992882
263,0.48863043656037375
264,0.48038031574122686
265,0.5049080161136954
266,0.5129300053686557
267,0.491799272658478
268,0.5043246897788506
269,0.50376953423833
270,0.5039078155367638
271,0.4972695789028625
272,0.4907741844179294
273,0.503658466097693
274,0.49571331873919033
275,0.5012308302762664
276,0.4931991630721882
277,0.5236169740277963
278,0.5536885513275506
279,0.485958578601564
280,0.4935673454224499
281,0.5041198019523706
282,0.5122231323404864
283,0.5162085839452492
284,0.49892252420158895
285,0.5201374941878933
286,0.4947754623641908
287,0.5129473331897976
288,0.5290357158956376
289,0.5264539903583481
290,0.5047843903090288
291,0.4872324689996199
292,0.5108242069691239
293,0.49488568053683696
294,0.4966440598999924
295,0.47392173208004246
296,0.4992907335636591
297,0.5207032383568067
298,0.5382179351978603
299,0.5204848705406434
300,0.483368110966663
301,0.5266010730492175
302,0.4918754238197912
303,0.5188027619252021
304,0.5114121351122617
305,0.5066137030051203
306,0.5105886858448666
307,0.48482761701603166
308,0.48888327352573624
309,0.4984537913077981
310,0.5142608449193405
311,0.5084682220796037
312,0.49390795150349054
313,0.4953682179954071
314,0.49071356445189274
315,0.5022879003774147
316,0.5228419421019898
317,0.5194233975826761
318,0.4922087398411323
319,0.5025686749118974
320,0.49088437145042063
321,0.5390166376120454
322,0.49655541184594154
323,0.49980884242411083
324,0.4863648496322785
325,0.5096223072014721
326,0.5189872898746818
327,0.4904198049285569
328,0.5120424085500516
329,0.49224114979385236
330,0.5117550050504094
331,0.49977799102233894
332,0.5043042558959083
333,0.5135933443372824
334,0.4967364400677483
335,0.5008549955440625
336,0.509468129931174
337,0.5117679457274048
338,0.5082411780536753
339,0.5030028726099931
340,0.5164168975177243
341,0.49194927966104435
342,0.5055595309060762
343,0.48470194079458123
344,0.5197206664799366
345,0.5137148326057241
346,0.48748738009162623
347,0.5037988191360054
348,0.4921114042071797
349,0.5204521069681746
350,0.5028931477684425
351,0.4857885942245388
352,0.5064049411624406
353,0.5133908192742928
354,0.5285297822242415
355,0.5096529587214581
356,0.4859958692665276
357,0.492411203538433
358,0.5033023559935568
359,0.5020580623422412
360,0.49431792032637006
361,0.4943511930956292
362,0.48124810612617563
363,0.5146618605576813
364,0.5011660152720869
365,0.4870121292471269
366,0.5066346533655931
367,0.51322213206992
368,0.48474588358046017
369,0.5170560983584724
370,0.5155940365729083
371,0.4947318830849428
372,0.525027739617696
373,0.5075637093611485
